,TM Number,Period,Date String,Uncertain,Date (Start),Date (End),Provenance,Language
14508,55601,,BC 252 Jul 11,False,-252,,Elephantine (Geziret Assuan),Demotic / Greek
14509,55602,,BC 233 Jul 2?,True,-233,,Egypt,Demotic
14510,55603,,BC 227 Aug 10?,True,-227,,Elephantine (Geziret Assuan),Demotic
14511,55604,,BC 258 Jun 11?,True,-258,,Elephantine (Geziret Assuan),Demotic
14512,55605,,BC 243 Feb 13?,True,-243,,Elephantine (Geziret Assuan),Demotic
14513,55606,year 37 of Ptolemaeus II,BC 249 Oct 24 - 248 Oct 23,False,-249,-248,Elephantine (Geziret Assuan),Demotic
14514,55607,,BC 257 Aug 25,False,-257,,Elephantine (Geziret Assuan),Demotic
14515,55608,,BC 141 Jun 13?,True,-141,,Dios Polis (Thebes east),Demotic
14516,55609,,BC 145 - 116,False,-145,-116,Dios Polis (Thebes east),Demotic
14517,55610,year 38 of Ptolemaeus VIII,BC 133 Sep 25 - 132 Sep 24,False,-133,-132,Dios Polis (Thebes east),Demotic
14518,55611,year 50 of Ptolemaeus VIII,BC 121 Sep 22 - 120 Sep 21,False,-121,-120,Dios Polis (Thebes east),Demotic
14519,55612,,BC 145 - 116,False,-145,-116,Dios Polis (Thebes east),Demotic
14520,55613,,BC 260 - 30,False,-260,-30,Egypt,Demotic
14521,55614,3rd - 2nd century BC,BC 299 - 100,False,-299,-100,Thebes,Demotic
14522,55616,,BC 285 - 222,False,-285,-222,Elephantine (Geziret Assuan),Demotic
14523,55617,,BC 299 - 30,False,-299,-30,Thebes,Demotic
14524,55618,,BC 233 Aug 22,False,-233,,Elephantine (Geziret Assuan),Demotic
14525,55619,,BC 256 Jul 16 - 52 May 26,False,-256,-52,Thebes,Demotic
14526,55620,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14527,55621,,BC 259 Jun 25?,True,-259,,Thebes,Demotic
14528,55622,,BC 255 Sep 8,False,-255,,Thebes,Demotic
14529,55623,year 3 of Ptolemaeus III,BC 245 Oct 23 - 244 Oct 22,False,-245,-244,Dios Polis (Thebes east),Demotic
14530,55624,,BC 299 - 30,False,-299,-30,Dios Polis (Thebes east),Demotic
14531,55625,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14532,55626,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14533,55627,,BC 247 Sep 9?,True,-247,,Egypt,Demotic
14534,55628,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14535,55629,,BC 263 Jan 27 - 30,False,-263,-30,Elephantine (Geziret Assuan),Demotic
14536,55630,,BC 299 - 30,False,-299,-30,Thebes,Demotic
14537,55631,,BC 243 Jun 28,False,-243,,Elephantine (Geziret Assuan),Demotic
14538,55632,,BC 232 Sep 18,False,-232,,Egypt,Demotic
14539,55633,,BC 234 Mar 20?,True,-234,,Elephantine (Geziret Assuan),Demotic
14540,55634,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14541,55635,,BC 299 - 30,False,-299,-30,Thebes,Demotic
14542,55636,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14543,55637,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14544,55638,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14545,55639,,BC 252 Oct 13,False,-252,,Egypt,Demotic
14546,55640,,BC 236 Jun 14,False,-236,,Elephantine (Geziret Assuan),Demotic
14547,55641,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14548,55642,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14549,55643,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14550,55644,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14551,55645,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14552,55646,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14553,55647,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14554,55648,,BC 299 - 30,False,-299,-30,Thebes,Demotic
14555,55649,,BC 258 Jul 8,False,-258,,Elephantine (Geziret Assuan),Demotic
14556,55650,,BC 299 - 30,False,-299,-30,Thebes,Demotic
14557,55651,,BC 299 - 30,False,-299,-30,Dios Polis (Thebes east),Demotic
14558,55652,3rd century BC,BC 299 - 200,False,-299,-200,Egypt,Demotic
14559,55653,,BC 299 - 30,False,-299,-30,Elephantine (Geziret Assuan),Demotic
14560,55654,,BC 255 Aug 15,False,-255,,Elephantine (Geziret Assuan),Demotic
14561,55655,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14562,55656,,BC 238 Aug 9,False,-238,,Elephantine (Geziret Assuan),Demotic
14563,55657,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14564,55658,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14565,55659,,BC 238 Mar 7,False,-238,,Tanis (San el-Hagar),Demotic / Greek / Hieroglyphic
14566,55660,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14567,55661,,BC 246 - 222,False,-246,-222,Elephantine (Geziret Assuan),Demotic
14568,55662,,BC 267 Aug 12?,True,-267,,Egypt,Demotic
14569,55663,year 16 of Ptolemaeus III,BC 232 Oct 20 - 231 Oct 19,False,-232,-231,Elephantine (Geziret Assuan),Demotic
14570,55664,,BC 299 - 30,False,-299,-30,Elephantine (Geziret Assuan),Demotic
14571,55665,,BC 285 - 222,False,-285,-222,Elephantine (Geziret Assuan),Demotic
14572,55666,,BC 299 - 30,False,-299,-30,Elephantine (Geziret Assuan),Demotic
14573,55667,,BC 285 - 222,False,-285,-222,Elephantine (Geziret Assuan),Demotic
14574,55668,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14575,55669,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14576,55670,,BC 285 - 222,False,-285,-222,Elephantine (Geziret Assuan),Demotic
14577,55671,,BC 299 - 30,False,-299,-30,Egypt,Demotic
14578,55672,year 23 of Augustus,BC 8 Aug 29 - 7 Aug 28,False,-8,-7,Egypt,Demotic
14579,55674,,AD 41 - 54,False,41,54,Egypt,Demotic
14580,55675,year 5 of Claudius,AD 44 Aug 29 - 45 Aug 28,False,44,45,Elephantine (Geziret Assuan),Demotic
14581,55676,,BC 30 - AD 14,False,-30,14,Elephantine (Geziret Assuan),Demotic
14582,55677,,BC 30 - AD 14,False,-30,14,Egypt,Demotic
14583,55678,,AD 57 Apr 25,False,57,,Elephantine (Geziret Assuan),Demotic
14584,55679,year 38 of Augustus,AD 8 Aug 29 - 9 Aug 28,False,8,9,Thebes,Demotic
14585,55680,year 8 of Claudius,AD 47 Aug 30 - 48 Aug 28?,True,47,48,Egypt,Demotic
14586,55681,,BC 9 Aug 19,False,-9,,Thebes,Demotic
14587,55682,,BC 10 Aug 14,False,-10,,Thebes,Demotic
14588,55683,,BC 30 - AD 199,False,-30,199,Dios Polis (Thebes east),Demotic
14589,55684,,AD 9 Mar 27?,True,9,,Thebes,Demotic
14590,55685,,AD 21 Jun 24,False,21,,Thebes,Demotic
14591,55686,,BC 2 Sep 21,False,-2,,Thebes,Demotic
14592,55687,,BC 30 - AD 199,False,-30,199,Egypt,Demotic
14593,55688,year 24 of Augustus,BC 7 Aug 29 - 6 Aug 29,False,-7,-6,Thebes,Demotic
14594,55689,,AD 7 Oct 29 - Nov 27,False,7,,Egypt,Demotic
14595,55692,early 1st century AD,AD 1 - 25,False,1,25,Apollonopolis (Edfu),Demotic
14596,55696,year 35 of Ptolemaeus II,BC 251 Oct 25 - 250 Oct 24,False,-251,-250,Ghoran,Demotic / Greek
14597,55697,year 34 of Ptolemaeus II,BC 252 Oct 25 - 251 Oct 24,False,-252,-251,Ghoran,Demotic
14598,557,year 13 of Cleopatra III and year 10 of Ptolemaeus X,BC 105 Sep 18 - 104 Sep 17,False,-105,-104,Pathyris (Gebelein),Demotic
14599,55718,6th - 4th century BC,BC 599 - 300,False,-599,-300,Egypt,Demotic
14600,55719,,BC 170 - 153,False,-170,-153,Memphis,Demotic
14601,55720,7th century BC - mid 4th century AD,BC 699 - AD 350,False,-699,350,Egypt,Demotic
14602,55721,,BC 102 May 18,False,-102,,Memnoneia - Djeme (Thebes west),Demotic
14603,55722,,BC 130 Jul 13,False,-130,,Memnoneia - Djeme (Thebes west),Demotic
14604,55723,,BC 119 Mar 22,False,-119,,Memnoneia - Djeme (Thebes west),Demotic
14605,55724,,BC 119 Oct 20,False,-119,,Memnoneia - Djeme (Thebes west),Demotic
14606,55725,,BC 117 Jul 24,False,-117,,Memnoneia - Djeme (Thebes west),Demotic
14607,55726,,BC 117 Aug 17,False,-117,,Upper Egypt,Demotic
14608,55727,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14609,55728,,BC 160 - AD 99,False,-160,99,Thebes,Demotic
14610,55730,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14611,55731,,BC 74 - 23,False,-74,-23,Hermonthis (Armant),Demotic
14612,55732,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14613,55733,,BC 113 - 77,False,-113,-77,Dios Polis (Thebes east),Demotic
14614,55734,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14615,55735,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14616,55736,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14617,55737,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14618,55738,,BC 133 Jun 21,False,-133,,Dios Polis (Thebes east),Demotic
14619,55739,,BC 118 Feb 28,False,-118,,Memnoneia - Djeme (Thebes west),Demotic
14620,55740,,BC 71 - 20,False,-71,-20,Hermonthis (Armant),Demotic
14621,55741,,BC 141 - 88,False,-141,-88,Dios Polis (Thebes east),Demotic
14622,55742,,BC 148 - 84,False,-148,-84,Memnoneia - Djeme (Thebes west),Demotic
14623,55743,,BC 114 - 49,False,-114,-49,Dios Polis (Thebes east),Demotic
14624,55744,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14625,55745,,BC 108 - 72,False,-108,-72,Upper Egypt,Demotic
14626,55746,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14627,55747,,BC 108 - 72,False,-108,-72,Memnoneia - Djeme (Thebes west),Demotic
14628,55748,,BC 97 - 63,False,-97,-63,Dios Polis (Thebes east),Demotic
14629,55749,,BC 104 - 68,False,-104,-68,Memnoneia - Djeme (Thebes west),Demotic
14630,55750,,BC 115 - 79,False,-115,-79,Memnoneia - Djeme (Thebes west),Demotic
14631,55751,,BC 43 - 21,False,-43,-21,Hermonthis (Armant),Demotic
14632,55752,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14633,55753,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14634,55754,,BC 93 - 60,False,-93,-60,Dios Polis (Thebes east),Demotic
14635,55755,,BC 95 - 62,False,-95,-62,Memnoneia - Djeme (Thebes west),Demotic
14636,55756,,BC 157 - 90,False,-157,-90,Dios Polis (Thebes east),Demotic
14637,55757,,BC 160 - 1,False,-160,-1,Thebes,Demotic
14638,55758,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Thebes,Demotic
14639,55759,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Memnoneia - Djeme (Thebes west),Demotic
14640,55760,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14641,55761,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Hermonthis (Armant),Demotic
14642,55762,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14643,55763,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Thebes,Demotic
14644,55764,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14645,55765,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14646,55766,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Memnoneia - Djeme (Thebes west),Demotic
14647,55767,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14648,55768,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14649,55769,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14650,55770,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14651,55771,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Memnoneia - Djeme (Thebes west),Demotic
14652,55772,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14653,55773,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14654,55774,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14655,55775,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14656,55776,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14657,55777,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14658,55778,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14659,55779,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14660,55780,,BC 181 - 145,False,-181,-145,Hermonthis (Armant),Demotic
14661,55782,,BC 299 - 30,False,-299,-30,Upper Egypt,Demotic
14662,55788,Ptolemaic period,BC 332 - 30,False,-332,-30,Memnoneia - Djeme (Thebes west),Demotic
14663,55789,2nd century AD,AD 100 - 199,False,100,199,Sohag,Demotic
14664,55792,,BC 30 - AD 199,False,-30,199,Upper Egypt,Demotic
14665,55793,,BC 199 - 30,False,-199,-30,Upper Egypt,Demotic
14666,55794,,BC 299 - 30,False,-299,-30,Upper Egypt,Demotic
14667,55795,,BC 30 - AD 199,False,-30,199,Upper Egypt,Demotic
14668,55796,7th century BC - mid 4th century AD,BC 699 - AD 350,False,-699,350,Upper Egypt,Demotic
14669,55799,,BC 30 - AD 199,False,-30,199,Upper Egypt,Demotic
14670,558,2nd - 1st century BC,BC 199 - 1,False,-199,-1,Pathyris (Gebelein),Demotic
14671,55801,,BC 664 - AD 199,False,-664,199,Upper Egypt,Demotic
14672,55802,,BC 30 - AD 199,False,-30,199,Upper Egypt,Demotic
14673,55803,Ptolemaic period,BC 332 - 30,False,-332,-30,Upper Egypt,Demotic
14674,55804,mid 2nd century BC - mid 1st century AD,BC 150 - AD 50,False,-150,50,Thebes,Demotic
14675,55805,Ptolemaic period,BC 332 - 30,False,-332,-30,Upper Egypt,Demotic
14676,55806,year 8 of Tiberius,AD 21 Aug 29 - 22 Aug 28,False,21,22,Upper Egypt,Demotic
14677,55807,Ptolemaic period,BC 332 - 30,False,-332,-30,Upper Egypt,Demotic
14678,55808,Ptolemaic period,BC 332 - 30,False,-332,-30,Upper Egypt,Demotic
14679,55810,2nd century BC - mid 1st century AD,BC 199 - AD 50,False,-199,50,Upper Egypt,Demotic
14680,55811,,BC 30 - AD 199,False,-30,199,Upper Egypt,Demotic
14681,55812,2nd century BC - 1st century AD,BC 199 - AD 99,False,-199,99,Upper Egypt,Demotic / Greek
14682,55822,1st century BC - 1st century AD,BC 99 - AD 99,False,-99,99,Bousiris (Abusir el-Meleq),Demotic
14683,55823,,AD 42 Jul 17 - Aug 13,False,42,,Arsinoites (Fayum),Demotic / Greek
14684,55825,3rd century BC - 1st century AD,BC 299 - AD 99,False,-299,99,Panopolis (Akhmim),Demotic
14685,55826,7th century BC - mid 4th century AD,BC 699 - AD 350,False,-699,350,Egypt,Demotic
14686,55827,1st - 2nd century AD,AD 1 - 199,False,1,199,Arsinoites (Fayum),Demotic
14687,55831,,AD 15 Jul 17?,True,15,,Tentyris (Dendera),Demotic
14688,55832,,AD 15 Aug 9?,True,15,,Tentyris (Dendera),Demotic
14689,55833,,AD 16 Feb 26?,True,16,,Tentyris (Dendera),Demotic
14690,55835,,AD 16 Feb 17?,True,16,,Tentyris (Dendera),Demotic
14691,55836,,AD 16 Mar 22?,True,16,,Tentyris (Dendera),Demotic
14692,55837,year 2 of Tiberius ?,AD 15 Aug 30 - 16 Aug 28?,True,15,16,Tentyris (Dendera),Demotic
14693,55838,,AD 16 Feb 21?,True,16,,Tentyris (Dendera),Demotic
14694,55839,,AD 16 May 14?,True,16,,Tentyris (Dendera),Demotic
14695,55840,,AD 16 Oct 25?,True,16,,Tentyris (Dendera),Demotic
14696,55841,,AD 17 Mar 22?,True,17,,Tentyris (Dendera),Demotic
14697,55842,,AD 17 Apr 14?,True,17,,Tentyris (Dendera),Demotic
14698,55843,,AD 17 Aug 25?,True,17,,Tentyris (Dendera),Demotic
14699,55844,,AD 17 Mar 14?,True,17,,Tentyris (Dendera),Demotic
14700,55845,,AD 17 Apr 5?,True,17,,Tentyris (Dendera),Demotic
14701,55846,,AD 17 Apr 24?,True,17,,Tentyris (Dendera),Demotic
14702,55847,,AD 18 Mar 19?,True,18,,Tentyris (Dendera),Demotic
14703,55848,,AD 18 Apr 15?,True,18,,Tentyris (Dendera),Demotic
14704,55851,1st century BC,BC 99 - 1,False,-99,-1,Bousiris (Abusir el-Meleq),Demotic
14705,55852,3rd - 2nd century BC,BC 299 - 100,False,-299,-100,Egypt,Demotic
14706,55853,Roman period,BC 30 - AD 284,False,-30,284,Egypt,Demotic
14707,55854,1st century AD,AD 1 - 99,False,1,99,Soknopaiou Nesos (Dimeh),Demotic
14708,55855,Roman period ?,BC 30 - AD 284?,True,-30,284,Soknopaiou Nesos (Dimeh),Demotic
14709,55856,2nd century BC,BC 199 - 100,False,-199,-100,Pathyris (Gebelein),Demotic
14710,55857,,BC 250 Feb - Mar?,True,-250,,Dios Polis (Thebes east),Demotic
14711,55858,,BC 332 - 200?,True,-332,-200,Pathyris (Gebelein),Demotic
14712,55859,Ptolemaic period,BC 332 - 30,False,-332,-30,Pathyris (Gebelein),Demotic
14713,55860,,BC 332 - 200,False,-332,-200,Pathyris (Gebelein),Demotic
14714,55861,Ptolemaic period,BC 332 - 30,False,-332,-30,Pathyris (Gebelein),Demotic
14715,55862,1st century BC,BC 99 - 1,False,-99,-1,Memphis,Demotic
14716,55863,1st century AD,AD 1 - 99,False,1,99,Arsinoites (Fayum),Demotic
14717,55864,,BC 332 - AD 350,False,-332,350,Egypt,Demotic
14718,55865,Roman period,BC 30 - AD 284,False,-30,284,Egypt,Demotic
14719,55866,3rd century BC,BC 299 - 200,False,-299,-200,Arsinoites (Fayum),Demotic
14720,55868,early 2nd century AD,AD 100 - 125,False,100,125,Tebtynis (Umm el-Baragat),Demotic
14721,55870,second half 2nd century AD,AD 150 - 199,False,150,199,Tebtynis (Umm el-Baragat),Demotic
14722,55871,2nd century AD,AD 100 - 199,False,100,199,Tebtynis (Umm el-Baragat),Demotic
14723,55872,2nd century AD,AD 100 - 199,False,100,199,Tebtynis (Umm el-Baragat),Demotic
14724,55873,first half 2nd century AD,AD 100 - 150,False,100,150,Tebtynis (Umm el-Baragat),Demotic
14725,55874,2nd century AD,AD 100 - 199,False,100,199,Tebtynis (Umm el-Baragat),Demotic
14726,55875,first half 2nd century AD,AD 100 - 150,False,100,150,Tebtynis (Umm el-Baragat),Demotic / Hieratic
14727,55876,first half 2nd century AD,AD 100 - 150,False,100,150,Tebtynis (Umm el-Baragat),Demotic
14728,55877,second half 1st century AD,AD 50 - 99,False,50,99,Tebtynis (Umm el-Baragat),Demotic
14729,55878,first half 2nd century AD,AD 100 - 150,False,100,150,Tebtynis (Umm el-Baragat),Demotic
14730,55880,first half 1st century BC,BC 99 - 50,False,-99,-50,Panopolis (Akhmim),Demotic
14731,55881,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14732,55882,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14733,55883,,BC 99 - 30,False,-99,-30,Arsinoites (Fayum),Demotic
14734,55884,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14735,55885,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14736,55886,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14737,55887,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14738,55888,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14739,55889,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14740,55890,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14741,55891,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14742,55892,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14743,55893,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14744,55894,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14745,55895,2nd century AD,AD 100 - 199,False,100,199,Soknopaiou Nesos (Dimeh),Demotic
14746,55896,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14747,55897,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14748,55898,,BC 150 - AD 199,False,-150,199,Arsinoites (Fayum),Demotic
14749,55899,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14750,559,Ptolemaic period,BC 332 - 30,False,-332,-30,Pathyris (Gebelein),Demotic
14751,55900,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14752,55901,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14753,55902,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14754,55903,late 2nd - early 3rd century AD,AD 175 - 225,False,175,225,Soknopaiou Nesos (Dimeh),Demotic
14755,55904,,AD 137 Dec 27 - 138 Jan 25,False,137,138,Arsinoites (Fayum),Demotic
14756,55905,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14757,55906,1st century AD ?,AD 1 - 99?,True,1,99,Arsinoites (Fayum),Demotic
14758,55907,2nd century AD,AD 100 - 199,False,100,199,Panopolis (Akhmim),Demotic
14759,55908,1st century AD,AD 1 - 99,False,1,99,Egypt,Demotic
14760,55909,,BC 99 - 30,False,-99,-30,Egypt,Demotic
14761,55910,2nd century AD,AD 100 - 199,False,100,199,Arsinoites (Fayum),Demotic
14762,55911,Ptolemaic period,BC 332 - 30,False,-332,-30,Pathyris (Gebelein),Demotic
14763,55912,,BC 199 - 30,False,-199,-30,Pathyris (Gebelein),Demotic
14764,55913,,BC 30 - AD 199?,True,-30,199,Tebtynis (Umm el-Baragat),Demotic
14765,55914,consulate of Imp. Caesar Nerva Traianius Augustus III and Sex. Iulius Frontinus III,AD 100,False,100,,Tebtynis (Umm el-Baragat),Demotic
14766,55915,,BC 30 - AD 199?,True,-30,199,Tebtynis (Umm el-Baragat),Demotic
14767,55916,consulate of Imp. Caesar Nerva Traianius Augustus III and Sex. Iulius Frontinus III,AD 100,False,100,,Tebtynis (Umm el-Baragat),Demotic
14768,55917,2nd century AD,AD 100 - 199,False,100,199,Tebtynis (Umm el-Baragat),Demotic
14769,55918,1st century BC,BC 99 - 1,False,-99,-1,Panopolis (Akhmim),Demotic
14770,55919,1st century BC,BC 99 - 1,False,-99,-1,Panopolis (Akhmim),Demotic
14771,55920,,BC 332 - AD 350,False,-332,350,Egypt,Demotic
14772,55921,3rd century AD,AD 200 - 299,False,200,299,Tebtynis (Umm el-Baragat),Demotic
14773,55922,,BC 175 - 163,False,-175,-163,Memphis,Demotic
14774,55923,3rd century BC,BC 299 - 200,False,-299,-200,Arsinoites (Fayum),Demotic
14775,55925,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14776,55926,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14777,55927,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14778,55928,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14779,55929,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14780,55930,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14781,55931,1st century BC - 3rd century AD,BC 99 - AD 299,False,-99,299,Arsinoites (Fayum),Demotic
14782,55932,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14783,55933,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14784,55934,1st century BC - 2nd century AD,BC 99 - AD 199,False,-99,199,Arsinoites (Fayum),Demotic
14785,55937,,BC 30 - AD 299,False,-30,299,Arsinoites (Fayum),Demotic
